continent,location,date,total_cases,total_deaths,total_cases_per_million,total_deaths_per_million,total_tests_per_thousand,positive_rate
South America,Falkland Islands,13/04/2020,5,,1435.544,,,
South America,Falkland Islands,14/04/2020,5,,1435.544,,,
South America,Falkland Islands,15/04/2020,11,,3158.197,,,
South America,Falkland Islands,16/04/2020,11,,3158.197,,,
South America,Falkland Islands,17/04/2020,11,,3158.197,,,
South America,Falkland Islands,18/04/2020,11,,3158.197,,,
South America,Falkland Islands,19/04/2020,11,,3158.197,,,
South America,Falkland Islands,20/04/2020,11,,3158.197,,,
South America,Falkland Islands,21/04/2020,11,,3158.197,,,
South America,Falkland Islands,22/04/2020,12,,3445.306,,,
South America,Falkland Islands,23/04/2020,12,,3445.306,,,
South America,Falkland Islands,24/04/2020,12,,3445.306,,,
South America,Falkland Islands,25/04/2020,12,,3445.306,,,
South America,Falkland Islands,26/04/2020,13,,3732.415,,,
South America,Falkland Islands,27/04/2020,13,,3732.415,,,
South America,Falkland Islands,28/04/2020,13,,3732.415,,,
South America,Falkland Islands,29/04/2020,13,,3732.415,,,
South America,Falkland Islands,30/04/2020,13,,3732.415,,,
South America,Falkland Islands,1/05/2020,13,,3732.415,,,
South America,Falkland Islands,2/05/2020,13,,3732.415,,,
South America,Falkland Islands,3/05/2020,13,,3732.415,,,
South America,Falkland Islands,4/05/2020,13,,3732.415,,,
South America,Falkland Islands,5/05/2020,13,,3732.415,,,
South America,Falkland Islands,6/05/2020,13,,3732.415,,,
South America,Falkland Islands,7/05/2020,13,,3732.415,,,
South America,Falkland Islands,8/05/2020,13,,3732.415,,,
South America,Falkland Islands,9/05/2020,13,,3732.415,,,
South America,Falkland Islands,10/05/2020,13,,3732.415,,,
South America,Falkland Islands,11/05/2020,13,,3732.415,,,
South America,Falkland Islands,12/05/2020,13,,3732.415,,,
South America,Falkland Islands,13/05/2020,13,,3732.415,,,
South America,Falkland Islands,14/05/2020,13,,3732.415,,,
South America,Falkland Islands,15/05/2020,13,,3732.415,,,
South America,Falkland Islands,16/05/2020,13,,3732.415,,,
South America,Falkland Islands,17/05/2020,13,,3732.415,,,
South America,Falkland Islands,18/05/2020,13,,3732.415,,,
South America,Falkland Islands,19/05/2020,13,,3732.415,,,
South America,Falkland Islands,20/05/2020,13,,3732.415,,,
South America,Falkland Islands,21/05/2020,13,,3732.415,,,
South America,Falkland Islands,22/05/2020,13,,3732.415,,,
South America,Falkland Islands,23/05/2020,13,,3732.415,,,
South America,Falkland Islands,24/05/2020,13,,3732.415,,,
South America,Falkland Islands,25/05/2020,13,,3732.415,,,
South America,Falkland Islands,26/05/2020,13,,3732.415,,,
South America,Falkland Islands,27/05/2020,13,,3732.415,,,
South America,Falkland Islands,28/05/2020,13,,3732.415,,,
South America,Falkland Islands,29/05/2020,13,,3732.415,,,
South America,Falkland Islands,30/05/2020,13,,3732.415,,,
South America,Falkland Islands,31/05/2020,13,,3732.415,,,
South America,Falkland Islands,1/06/2020,13,,3732.415,,,
South America,Falkland Islands,2/06/2020,13,,3732.415,,,
South America,Falkland Islands,3/06/2020,13,,3732.415,,,
South America,Falkland Islands,4/06/2020,13,,3732.415,,,
South America,Falkland Islands,5/06/2020,13,,3732.415,,,
South America,Falkland Islands,6/06/2020,13,,3732.415,,,
South America,Falkland Islands,7/06/2020,13,,3732.415,,,
South America,Falkland Islands,8/06/2020,13,,3732.415,,,
South America,Falkland Islands,9/06/2020,13,,3732.415,,,
South America,Falkland Islands,10/06/2020,13,,3732.415,,,
South America,Falkland Islands,11/06/2020,13,,3732.415,,,
South America,Falkland Islands,12/06/2020,13,,3732.415,,,
South America,Falkland Islands,13/06/2020,13,,3732.415,,,
South America,Falkland Islands,14/06/2020,13,,3732.415,,,
South America,Falkland Islands,15/06/2020,13,,3732.415,,,
South America,Falkland Islands,16/06/2020,13,,3732.415,,,
South America,Falkland Islands,17/06/2020,13,,3732.415,,,
South America,Falkland Islands,18/06/2020,13,,3732.415,,,
South America,Falkland Islands,19/06/2020,13,,3732.415,,,
South America,Falkland Islands,20/06/2020,13,,3732.415,,,
South America,Falkland Islands,21/06/2020,13,,3732.415,,,
South America,Falkland Islands,22/06/2020,13,,3732.415,,,
South America,Falkland Islands,23/06/2020,13,,3732.415,,,
South America,Falkland Islands,24/06/2020,13,,3732.415,,,
South America,Falkland Islands,25/06/2020,13,,3732.415,,,
South America,Falkland Islands,26/06/2020,13,,3732.415,,,
South America,Falkland Islands,27/06/2020,13,,3732.415,,,
South America,Falkland Islands,28/06/2020,13,,3732.415,,,
South America,Falkland Islands,29/06/2020,13,,3732.415,,,
South America,Falkland Islands,30/06/2020,13,,3732.415,,,
South America,Falkland Islands,1/07/2020,13,,3732.415,,,
South America,Falkland Islands,2/07/2020,13,,3732.415,,,
South America,Falkland Islands,3/07/2020,13,,3732.415,,,
South America,Falkland Islands,4/07/2020,13,,3732.415,,,
South America,Falkland Islands,5/07/2020,13,,3732.415,,,
South America,Falkland Islands,6/07/2020,13,,3732.415,,,
South America,Falkland Islands,7/07/2020,13,,3732.415,,,
South America,Falkland Islands,8/07/2020,13,,3732.415,,,
South America,Falkland Islands,9/07/2020,13,,3732.415,,,
South America,Falkland Islands,10/07/2020,13,,3732.415,,,
South America,Falkland Islands,11/07/2020,13,,3732.415,,,
South America,Falkland Islands,12/07/2020,13,,3732.415,,,
South America,Falkland Islands,13/07/2020,13,,3732.415,,,
South America,Falkland Islands,14/07/2020,13,,3732.415,,,
South America,Falkland Islands,15/07/2020,13,,3732.415,,,
South America,Falkland Islands,16/07/2020,13,,3732.415,,,
South America,Falkland Islands,17/07/2020,13,,3732.415,,,
South America,Falkland Islands,18/07/2020,13,,3732.415,,,
South America,Falkland Islands,19/07/2020,13,,3732.415,,,
South America,Falkland Islands,20/07/2020,13,,3732.415,,,
South America,Falkland Islands,21/07/2020,13,,3732.415,,,
South America,Falkland Islands,22/07/2020,13,,3732.415,,,
South America,Falkland Islands,23/07/2020,13,,3732.415,,,
South America,Falkland Islands,24/07/2020,13,,3732.415,,,
South America,Falkland Islands,25/07/2020,13,,3732.415,,,
South America,Falkland Islands,26/07/2020,13,,3732.415,,,
South America,Falkland Islands,27/07/2020,13,,3732.415,,,
South America,Falkland Islands,28/07/2020,13,,3732.415,,,
South America,Falkland Islands,29/07/2020,13,,3732.415,,,
South America,Falkland Islands,30/07/2020,13,,3732.415,,,
South America,Falkland Islands,31/07/2020,13,,3732.415,,,
South America,Falkland Islands,1/08/2020,13,,3732.415,,,
South America,Falkland Islands,2/08/2020,13,,3732.415,,,
South America,Falkland Islands,3/08/2020,13,,3732.415,,,
South America,Falkland Islands,4/08/2020,13,,3732.415,,,
South America,Falkland Islands,5/08/2020,13,,3732.415,,,
South America,Falkland Islands,6/08/2020,13,,3732.415,,,
South America,Falkland Islands,7/08/2020,13,,3732.415,,,
South America,Falkland Islands,8/08/2020,13,,3732.415,,,
South America,Falkland Islands,9/08/2020,13,,3732.415,,,
South America,Falkland Islands,10/08/2020,13,,3732.415,,,
South America,Falkland Islands,11/08/2020,13,,3732.415,,,
South America,Falkland Islands,12/08/2020,13,,3732.415,,,
South America,Falkland Islands,13/08/2020,13,,3732.415,,,
South America,Falkland Islands,14/08/2020,13,,3732.415,,,
South America,Falkland Islands,15/08/2020,13,,3732.415,,,
South America,Falkland Islands,16/08/2020,13,,3732.415,,,
South America,Falkland Islands,17/08/2020,13,,3732.415,,,
South America,Falkland Islands,18/08/2020,13,,3732.415,,,
South America,Falkland Islands,19/08/2020,13,,3732.415,,,
South America,Falkland Islands,20/08/2020,13,,3732.415,,,
South America,Falkland Islands,21/08/2020,13,,3732.415,,,
South America,Falkland Islands,22/08/2020,13,,3732.415,,,
South America,Falkland Islands,23/08/2020,13,,3732.415,,,
South America,Falkland Islands,24/08/2020,13,,3732.415,,,
South America,Falkland Islands,25/08/2020,13,,3732.415,,,
South America,Falkland Islands,26/08/2020,13,,3732.415,,,
South America,Falkland Islands,27/08/2020,13,,3732.415,,,
South America,Falkland Islands,28/08/2020,13,,3732.415,,,
South America,Falkland Islands,29/08/2020,13,,3732.415,,,
South America,Falkland Islands,30/08/2020,13,,3732.415,,,
South America,Falkland Islands,31/08/2020,13,,3732.415,,,
South America,Falkland Islands,1/09/2020,13,,3732.415,,,
South America,Falkland Islands,2/09/2020,13,,3732.415,,,
South America,Falkland Islands,3/09/2020,13,,3732.415,,,
South America,Falkland Islands,4/09/2020,13,,3732.415,,,
South America,Falkland Islands,5/09/2020,13,,3732.415,,,
South America,Falkland Islands,6/09/2020,13,,3732.415,,,
South America,Falkland Islands,7/09/2020,13,,3732.415,,,
South America,Falkland Islands,8/09/2020,13,,3732.415,,,
South America,Falkland Islands,9/09/2020,13,,3732.415,,,
South America,Falkland Islands,10/09/2020,13,,3732.415,,,
South America,Falkland Islands,11/09/2020,13,,3732.415,,,
South America,Falkland Islands,12/09/2020,13,,3732.415,,,
South America,Falkland Islands,13/09/2020,13,,3732.415,,,
South America,Falkland Islands,14/09/2020,13,,3732.415,,,
South America,Falkland Islands,15/09/2020,13,,3732.415,,,
South America,Falkland Islands,16/09/2020,13,,3732.415,,,
South America,Falkland Islands,17/09/2020,13,,3732.415,,,
South America,Falkland Islands,18/09/2020,13,,3732.415,,,
South America,Falkland Islands,19/09/2020,13,,3732.415,,,
South America,Falkland Islands,20/09/2020,13,,3732.415,,,
South America,Falkland Islands,21/09/2020,13,,3732.415,,,
South America,Falkland Islands,22/09/2020,13,,3732.415,,,
South America,Falkland Islands,23/09/2020,13,,3732.415,,,
South America,Falkland Islands,24/09/2020,13,,3732.415,,,
South America,Falkland Islands,25/09/2020,13,,3732.415,,,
South America,Falkland Islands,26/09/2020,13,,3732.415,,,
South America,Falkland Islands,27/09/2020,13,,3732.415,,,
South America,Falkland Islands,28/09/2020,13,,3732.415,,,
South America,Falkland Islands,29/09/2020,13,,3732.415,,,
South America,Falkland Islands,30/09/2020,13,,3732.415,,,
South America,Falkland Islands,1/10/2020,13,,3732.415,,,
South America,Falkland Islands,2/10/2020,13,,3732.415,,,
South America,Falkland Islands,3/10/2020,13,,3732.415,,,
South America,Falkland Islands,4/10/2020,13,,3732.415,,,
South America,Falkland Islands,5/10/2020,13,,3732.415,,,
South America,Falkland Islands,6/10/2020,13,,3732.415,,,
South America,Falkland Islands,7/10/2020,13,,3732.415,,,
South America,Falkland Islands,8/10/2020,13,,3732.415,,,
South America,Falkland Islands,9/10/2020,13,,3732.415,,,
South America,Falkland Islands,10/10/2020,13,,3732.415,,,
South America,Falkland Islands,11/10/2020,13,,3732.415,,,
South America,Falkland Islands,12/10/2020,13,,3732.415,,,
South America,Falkland Islands,13/10/2020,13,,3732.415,,,
South America,Falkland Islands,14/10/2020,13,,3732.415,,,
South America,Falkland Islands,15/10/2020,13,,3732.415,,,
South America,Falkland Islands,16/10/2020,13,,3732.415,,,
South America,Falkland Islands,17/10/2020,13,,3732.415,,,
South America,Falkland Islands,18/10/2020,13,,3732.415,,,
South America,Falkland Islands,19/10/2020,13,,3732.415,,,
South America,Falkland Islands,20/10/2020,13,,3732.415,,,
South America,Falkland Islands,21/10/2020,13,,3732.415,,,
South America,Falkland Islands,22/10/2020,13,,3732.415,,,
South America,Falkland Islands,23/10/2020,13,,3732.415,,,
South America,Falkland Islands,24/10/2020,13,,3732.415,,,
South America,Falkland Islands,25/10/2020,13,,3732.415,,,
South America,Falkland Islands,26/10/2020,13,,3732.415,,,
South America,Falkland Islands,27/10/2020,13,,3732.415,,,
Oceania,Fiji,30/01/2020,,,,,0.003,
Oceania,Fiji,31/01/2020,,,,,,
Oceania,Fiji,1/02/2020,,,,,,
Oceania,Fiji,2/02/2020,,,,,,
Oceania,Fiji,3/02/2020,,,,,,
Oceania,Fiji,4/02/2020,,,,,,
Oceania,Fiji,5/02/2020,,,,,,
Oceania,Fiji,6/02/2020,,,,,,
Oceania,Fiji,7/02/2020,,,,,0.006,
Oceania,Fiji,8/02/2020,,,,,0.007,
Oceania,Fiji,9/02/2020,,,,,,
Oceania,Fiji,10/02/2020,,,,,,
Oceania,Fiji,11/02/2020,,,,,,
Oceania,Fiji,12/02/2020,,,,,,
Oceania,Fiji,13/02/2020,,,,,0.009,
Oceania,Fiji,14/02/2020,,,,,,
Oceania,Fiji,15/02/2020,,,,,,
Oceania,Fiji,16/02/2020,,,,,,
Oceania,Fiji,17/02/2020,,,,,,
Oceania,Fiji,18/02/2020,,,,,,
Oceania,Fiji,19/02/2020,,,,,,
Oceania,Fiji,20/02/2020,,,,,0.011,
Oceania,Fiji,21/02/2020,,,,,,
Oceania,Fiji,22/02/2020,,,,,,
Oceania,Fiji,23/02/2020,,,,,,
Oceania,Fiji,24/02/2020,,,,,,
Oceania,Fiji,25/02/2020,,,,,,
Oceania,Fiji,26/02/2020,,,,,,
Oceania,Fiji,27/02/2020,,,,,,
Oceania,Fiji,28/02/2020,,,,,,
Oceania,Fiji,29/02/2020,,,,,,
Oceania,Fiji,1/03/2020,,,,,,
Oceania,Fiji,2/03/2020,,,,,,
Oceania,Fiji,3/03/2020,,,,,,
Oceania,Fiji,4/03/2020,,,,,0.012,
Oceania,Fiji,5/03/2020,,,,,0.018,
Oceania,Fiji,6/03/2020,,,,,,
Oceania,Fiji,7/03/2020,,,,,,
Oceania,Fiji,8/03/2020,,,,,,
Oceania,Fiji,9/03/2020,,,,,,
Oceania,Fiji,10/03/2020,,,,,,
Oceania,Fiji,11/03/2020,,,,,,
Oceania,Fiji,12/03/2020,,,,,0.03,
Oceania,Fiji,13/03/2020,,,,,0.041,
Oceania,Fiji,14/03/2020,,,,,0.051,
Oceania,Fiji,15/03/2020,,,,,,
Oceania,Fiji,16/03/2020,,,,,0.06,
Oceania,Fiji,17/03/2020,,,,,0.066,
Oceania,Fiji,18/03/2020,,,,,0.079,
Oceania,Fiji,19/03/2020,,,,,0.088,
Oceania,Fiji,20/03/2020,1,,1.116,,0.114,
Oceania,Fiji,21/03/2020,1,,1.116,,0.145,
Oceania,Fiji,22/03/2020,2,,2.231,,,
Oceania,Fiji,23/03/2020,3,,3.347,,0.163,
Oceania,Fiji,24/03/2020,4,,4.462,,0.2,
Oceania,Fiji,25/03/2020,5,,5.578,,0.231,
Oceania,Fiji,26/03/2020,5,,5.578,,0.274,
Oceania,Fiji,27/03/2020,5,,5.578,,0.342,0.02
Oceania,Fiji,28/03/2020,5,,5.578,,0.368,0.02
Oceania,Fiji,29/03/2020,5,,5.578,,0.386,0.014
Oceania,Fiji,30/03/2020,5,,5.578,,0.397,0.01
Oceania,Fiji,31/03/2020,5,,5.578,,0.409,0.005
Oceania,Fiji,1/04/2020,5,,5.578,,0.428,0
Oceania,Fiji,2/04/2020,7,,7.809,,0.455,0.012
Oceania,Fiji,3/04/2020,7,,7.809,,,0.017
Oceania,Fiji,4/04/2020,12,,13.386,,0.496,0.062
Oceania,Fiji,5/04/2020,12,,13.386,,0.545,0.05
Oceania,Fiji,6/04/2020,14,,15.617,,0.571,0.058
Oceania,Fiji,7/04/2020,14,,15.617,,0.599,0.054
Oceania,Fiji,8/04/2020,15,,16.733,,0.631,0.055
Oceania,Fiji,9/04/2020,15,,16.733,,0.659,0.044
Oceania,Fiji,10/04/2020,15,,16.733,,0.683,0.044
Oceania,Fiji,11/04/2020,16,,17.848,,0.693,0.023
Oceania,Fiji,12/04/2020,16,,17.848,,0.694,0.03
Oceania,Fiji,13/04/2020,16,,17.848,,0.724,0.014
Oceania,Fiji,14/04/2020,16,,17.848,,0.737,0.016
Oceania,Fiji,15/04/2020,16,,17.848,,,0.01
Oceania,Fiji,16/04/2020,16,,17.848,,0.763,0.011
Oceania,Fiji,17/04/2020,17,,18.964,,0.786,0.022
Oceania,Fiji,18/04/2020,17,,18.964,,0.831,0.008
Oceania,Fiji,19/04/2020,17,,18.964,,0.873,0.006
Oceania,Fiji,20/04/2020,17,,18.964,,0.9,0.006
Oceania,Fiji,21/04/2020,18,,20.079,,0.925,0.012
Oceania,Fiji,22/04/2020,18,,20.079,,1.001,0.009
Oceania,Fiji,23/04/2020,18,,20.079,,1.061,0.008
Oceania,Fiji,24/04/2020,18,,20.079,,1.063,0.004
Oceania,Fiji,25/04/2020,18,,20.079,,1.13,0.004
Oceania,Fiji,26/04/2020,18,,20.079,,,0.004
Oceania,Fiji,27/04/2020,18,,20.079,,1.182,0.004
Oceania,Fiji,28/04/2020,18,,20.079,,1.216,0
Oceania,Fiji,29/04/2020,18,,20.079,,1.253,0
Oceania,Fiji,30/04/2020,18,,20.079,,1.294,0
Oceania,Fiji,1/05/2020,18,,20.079,,1.34,0
Oceania,Fiji,2/05/2020,18,,20.079,,1.392,0
Oceania,Fiji,3/05/2020,18,,20.079,,1.479,0
Oceania,Fiji,4/05/2020,18,,20.079,,,0
Oceania,Fiji,5/05/2020,18,,20.079,,1.523,0
Oceania,Fiji,6/05/2020,18,,20.079,,1.555,0
Oceania,Fiji,7/05/2020,18,,20.079,,1.603,0
Oceania,Fiji,8/05/2020,18,,20.079,,1.661,0
Oceania,Fiji,9/05/2020,18,,20.079,,1.709,0
Oceania,Fiji,10/05/2020,18,,20.079,,1.784,0
Oceania,Fiji,11/05/2020,18,,20.079,,,0
Oceania,Fiji,12/05/2020,18,,20.079,,1.821,0
Oceania,Fiji,13/05/2020,18,,20.079,,1.895,0
Oceania,Fiji,14/05/2020,18,,20.079,,1.98,0
Oceania,Fiji,15/05/2020,18,,20.079,,2.077,0
Oceania,Fiji,16/05/2020,18,,20.079,,2.16,0
Oceania,Fiji,17/05/2020,18,,20.079,,,0
Oceania,Fiji,18/05/2020,18,,20.079,,2.221,0
Oceania,Fiji,19/05/2020,18,,20.079,,2.308,0
Oceania,Fiji,20/05/2020,18,,20.079,,2.384,0
Oceania,Fiji,21/05/2020,18,,20.079,,2.446,0
Oceania,Fiji,22/05/2020,18,,20.079,,2.52,0
Oceania,Fiji,23/05/2020,18,,20.079,,2.636,0
Oceania,Fiji,24/05/2020,18,,20.079,,2.64,0
Oceania,Fiji,25/05/2020,18,,20.079,,2.712,0
Oceania,Fiji,26/05/2020,18,,20.079,,2.771,0
Oceania,Fiji,27/05/2020,18,,20.079,,2.895,0
Oceania,Fiji,28/05/2020,18,,20.079,,2.982,0
Oceania,Fiji,29/05/2020,18,,20.079,,3.149,0
Oceania,Fiji,30/05/2020,18,,20.079,,3.235,0
Oceania,Fiji,31/05/2020,18,,20.079,,3.303,0
Oceania,Fiji,1/06/2020,18,,20.079,,,0
Oceania,Fiji,2/06/2020,18,,20.079,,3.392,0
Oceania,Fiji,3/06/2020,18,,20.079,,3.49,0
Oceania,Fiji,4/06/2020,18,,20.079,,3.564,0
Oceania,Fiji,5/06/2020,18,,20.079,,3.69,0
Oceania,Fiji,6/06/2020,18,,20.079,,3.793,0
Oceania,Fiji,7/06/2020,18,,20.079,,4.052,0
Oceania,Fiji,8/06/2020,18,,20.079,,4.16,0
Oceania,Fiji,9/06/2020,18,,20.079,,4.25,0
Oceania,Fiji,10/06/2020,18,,20.079,,4.394,0
Oceania,Fiji,11/06/2020,18,,20.079,,,0
Oceania,Fiji,12/06/2020,18,,20.079,,4.467,0
Oceania,Fiji,13/06/2020,18,,20.079,,4.58,0
Oceania,Fiji,14/06/2020,18,,20.079,,4.603,0
Oceania,Fiji,15/06/2020,18,,20.079,,4.651,0
Oceania,Fiji,16/06/2020,18,,20.079,,4.694,0
Oceania,Fiji,17/06/2020,18,,20.079,,,0
Oceania,Fiji,18/06/2020,18,,20.079,,4.802,0
Oceania,Fiji,19/06/2020,18,,20.079,,4.936,0
Oceania,Fiji,20/06/2020,18,,20.079,,4.965,0
Oceania,Fiji,21/06/2020,18,,20.079,,,0
Oceania,Fiji,22/06/2020,18,,20.079,,5.052,0
Oceania,Fiji,23/06/2020,18,,20.079,,5.114,0
Oceania,Fiji,24/06/2020,18,,20.079,,5.169,0
Oceania,Fiji,25/06/2020,18,,20.079,,5.338,0
Oceania,Fiji,26/06/2020,18,,20.079,,5.372,0
Oceania,Fiji,27/06/2020,18,,20.079,,5.385,0
Oceania,Fiji,28/06/2020,18,,20.079,,5.414,0
Oceania,Fiji,29/06/2020,18,,20.079,,5.594,0
Oceania,Fiji,30/06/2020,18,,20.079,,5.645,0
Oceania,Fiji,1/07/2020,18,,20.079,,5.695,0
Oceania,Fiji,2/07/2020,18,,20.079,,5.752,0
Oceania,Fiji,3/07/2020,18,,20.079,,5.848,0
Oceania,Fiji,4/07/2020,18,,20.079,,5.877,0
Oceania,Fiji,5/07/2020,18,,20.079,,5.925,0
Oceania,Fiji,6/07/2020,18,,20.079,,,0
Oceania,Fiji,7/07/2020,19,,21.195,,5.991,0.003
Oceania,Fiji,8/07/2020,19,,21.195,,6.12,0.003
Oceania,Fiji,9/07/2020,21,,23.426,,6.27,0.006
Oceania,Fiji,10/07/2020,21,,23.426,,5.872,0.143
Oceania,Fiji,11/07/2020,21,,23.426,,6.515,0.005
Oceania,Fiji,12/07/2020,21,,23.426,,6.623,0.005
Oceania,Fiji,13/07/2020,26,,29.003,,6.645,0.013
Oceania,Fiji,14/07/2020,26,,29.003,,6.814,0.01
Oceania,Fiji,15/07/2020,26,,29.003,,,0.01
Oceania,Fiji,16/07/2020,26,,29.003,,7.059,0.007
Oceania,Fiji,17/07/2020,26,,29.003,,7.101,0.005
Oceania,Fiji,18/07/2020,26,,29.003,,7.126,0.009
Oceania,Fiji,19/07/2020,26,,29.003,,7.14,0.011
Oceania,Fiji,20/07/2020,26,,29.003,,7.155,0
Oceania,Fiji,21/07/2020,26,,29.003,,7.2,0
Oceania,Fiji,22/07/2020,27,,30.119,,7.29,0.003
Oceania,Fiji,23/07/2020,27,,30.119,,7.345,0.004
Oceania,Fiji,24/07/2020,27,,30.119,,7.406,0.004
Oceania,Fiji,25/07/2020,27,,30.119,,7.438,0.004
Oceania,Fiji,26/07/2020,27,,30.119,,7.466,0.003
Oceania,Fiji,27/07/2020,27,,30.119,,7.495,0.003
Oceania,Fiji,28/07/2020,27,,30.119,,7.536,0.003
Oceania,Fiji,29/07/2020,27,,30.119,,7.68,0
Oceania,Fiji,30/07/2020,27,,30.119,,7.724,0
Oceania,Fiji,31/07/2020,27,,30.119,,7.737,0
Oceania,Fiji,1/08/2020,27,1,30.119,1.116,7.738,0
Oceania,Fiji,2/08/2020,27,1,30.119,1.116,,0
Oceania,Fiji,3/08/2020,27,1,30.119,1.116,7.823,0
Oceania,Fiji,4/08/2020,27,1,30.119,1.116,7.895,0
Oceania,Fiji,5/08/2020,27,1,30.119,1.116,8.083,0
Oceania,Fiji,6/08/2020,27,1,30.119,1.116,8.15,0
Oceania,Fiji,7/08/2020,27,1,30.119,1.116,8.163,0
Oceania,Fiji,8/08/2020,27,1,30.119,1.116,8.181,0
Oceania,Fiji,9/08/2020,27,1,30.119,1.116,8.189,0
Oceania,Fiji,10/08/2020,27,1,30.119,1.116,8.193,0
Oceania,Fiji,11/08/2020,27,1,30.119,1.116,8.238,0
Oceania,Fiji,12/08/2020,27,1,30.119,1.116,8.378,0
Oceania,Fiji,13/08/2020,27,1,30.119,1.116,8.415,0
Oceania,Fiji,14/08/2020,27,1,30.119,1.116,8.471,0
Oceania,Fiji,15/08/2020,27,1,30.119,1.116,8.485,0
Oceania,Fiji,16/08/2020,27,1,30.119,1.116,8.504,0
Oceania,Fiji,17/08/2020,28,1,31.235,1.116,8.52,0.003
Oceania,Fiji,18/08/2020,28,1,31.235,1.116,8.548,0.004
Oceania,Fiji,19/08/2020,28,1,31.235,1.116,8.747,0.003
Oceania,Fiji,20/08/2020,28,1,31.235,1.116,8.8,0.003
Oceania,Fiji,21/08/2020,28,1,31.235,1.116,8.859,0.003
Oceania,Fiji,22/08/2020,28,1,31.235,1.116,8.881,0.003
Oceania,Fiji,23/08/2020,28,1,31.235,1.116,8.901,0.003
Oceania,Fiji,24/08/2020,28,1,31.235,1.116,8.909,0
Oceania,Fiji,25/08/2020,28,1,31.235,1.116,8.965,0
Oceania,Fiji,26/08/2020,28,1,31.235,1.116,9.144,0
Oceania,Fiji,27/08/2020,28,1,31.235,1.116,9.196,0
Oceania,Fiji,28/08/2020,28,1,31.235,1.116,9.239,0
Oceania,Fiji,29/08/2020,28,2,31.235,2.231,9.262,0
Oceania,Fiji,30/08/2020,28,2,31.235,2.231,9.331,0
Oceania,Fiji,31/08/2020,28,2,31.235,2.231,9.379,0
Oceania,Fiji,1/09/2020,28,2,31.235,2.231,9.4,0
Oceania,Fiji,2/09/2020,29,2,32.35,2.231,9.538,0.003
Oceania,Fiji,3/09/2020,29,2,32.35,2.231,,0.003
Oceania,Fiji,4/09/2020,31,2,34.581,2.231,9.645,0.008
Oceania,Fiji,5/09/2020,31,2,34.581,2.231,9.8,0.006
Oceania,Fiji,6/09/2020,31,2,34.581,2.231,9.92,0.006
Oceania,Fiji,7/09/2020,31,2,34.581,2.231,9.934,0.006
Oceania,Fiji,8/09/2020,31,2,34.581,2.231,10.124,0.005
Oceania,Fiji,9/09/2020,31,2,34.581,2.231,10.302,0.003
Oceania,Fiji,10/09/2020,32,2,35.697,2.231,10.339,0.004
Oceania,Fiji,11/09/2020,32,2,35.697,2.231,10.368,0.002
Oceania,Fiji,12/09/2020,32,2,35.697,2.231,10.399,0.002
Oceania,Fiji,13/09/2020,32,2,35.697,2.231,10.418,0.002
Oceania,Fiji,14/09/2020,32,2,35.697,2.231,10.443,0.002
Oceania,Fiji,15/09/2020,32,2,35.697,2.231,10.676,0.002
Oceania,Fiji,16/09/2020,32,2,35.697,2.231,10.88,0.002
Oceania,Fiji,17/09/2020,32,2,35.697,2.231,10.939,0
Oceania,Fiji,18/09/2020,32,2,35.697,2.231,10.961,0
Oceania,Fiji,19/09/2020,32,2,35.697,2.231,10.998,0
Oceania,Fiji,20/09/2020,32,2,35.697,2.231,11.029,0
Oceania,Fiji,21/09/2020,32,2,35.697,2.231,11.057,0
Oceania,Fiji,22/09/2020,32,2,35.697,2.231,11.169,0
Oceania,Fiji,23/09/2020,32,2,35.697,2.231,11.369,0
Oceania,Fiji,24/09/2020,32,2,35.697,2.231,11.396,0
Oceania,Fiji,25/09/2020,32,2,35.697,2.231,11.468,0
Oceania,Fiji,26/09/2020,32,2,35.697,2.231,11.54,0
Oceania,Fiji,27/09/2020,32,2,35.697,2.231,11.585,0
Oceania,Fiji,28/09/2020,32,2,35.697,2.231,11.603,0
Oceania,Fiji,29/09/2020,32,2,35.697,2.231,11.779,0
Oceania,Fiji,30/09/2020,32,2,35.697,2.231,12.032,0
